Date,Price,Realised Profit/Loss Ratio (-ve)
2020-05-01,8850.16,0.0
2020-05-02,8927.14,0.0
2020-05-03,8911.14,0.0
2020-05-04,8903.21,0.0
2020-05-05,8959.55,0.0
2020-05-06,9310.34,0.0
2020-05-07,9895.05,0.0
2020-05-08,9902.58,0.0
2020-05-09,9567.39,0.0
2020-05-10,8723.49,0.0
2020-05-11,8599.78,0.0
2020-05-12,8814.44,0.0
2020-05-13,9327.82,0.0
2020-05-14,9774.45,0.0
2020-05-15,9368.85,0.0
2020-05-16,9418.61,0.0
2020-05-17,9749.65,0.0
2020-05-18,9695.4,0.0
2020-05-19,9692.47,0.0
2020-05-20,9545.67,0.0
2020-05-21,9095.62,0.0
2020-05-22,9195.01,0.0
2020-05-23,9211.54,0.0
2020-05-24,9021.65,0.0
2020-05-25,8907.38,0.0
2020-05-26,8818.73,0.0
2020-05-27,9117.55,0.0
2020-05-28,9539.74,0.0
2020-05-29,9435.29,-0.0361900419921492
2020-05-30,9664.68,0.0
2020-05-31,9443.65,-0.03191663057910201
2020-06-01,10211.19,0.0
2020-06-02,9514.91,0.0
2020-06-03,9607.28,0.0
2020-06-04,9786.95,0.0
2020-06-05,9661.44,0.0
2020-06-06,9663.56,0.0
2020-06-07,9762.59,0.0
2020-06-08,9756.6,0.0
2020-06-09,9768.42,0.0
2020-06-10,9885.57,0.0
2020-06-11,9302.61,0.0
2020-06-12,9438.21,0.0
2020-06-13,9443.71,0.0
2020-06-14,9342.62,0.0
2020-06-15,9441.06,0.0
2020-06-16,9510.63,0.0
2020-06-17,9439.98,0.0
2020-06-18,9346.92,0.0
2020-06-19,9316.96,0.0
2020-06-20,9336.89,0.0
2020-06-21,9308.36,0.0
2020-06-22,9659.9,0.0
2020-06-23,9626.33,0.0
2020-06-24,9275.47,0.0
2020-06-25,9240.55,0.0
2020-06-26,9139.54,0.0
2020-06-27,9014.34,0.0
2020-06-28,9123.13,0.0
2020-06-29,9212.3,0.0
2020-06-30,9123.33,0.0
2020-07-01,9225.68,0.0
2020-07-02,9135.03,0.0
2020-07-03,9069.44,0.0
2020-07-04,9119.33,0.0
2020-07-05,9058.25,0.0
2020-07-06,9324.27,0.0
2020-07-07,9234.05,0.0
2020-07-08,9440.35,0.0
2020-07-09,9234.79,0.0
2020-07-10,9247.98,0.0
2020-07-11,9229.2,0.0
2020-07-12,9293.19,0.0
2020-07-13,9229.06,0.0
2020-07-14,9242.54,0.0
2020-07-15,9220.95,0.0
2020-07-16,9123.12,0.0
2020-07-17,9133.99,0.0
2020-07-18,9137.75,0.0
2020-07-19,9198.67,0.0
2020-07-20,9141.82,0.0
2020-07-21,9349.31,0.0
2020-07-22,9547.85,0.0
2020-07-23,9579.67,0.0
2020-07-24,9550.13,0.0
2020-07-25,9666.75,0.0
2020-07-26,9898.24,0.0
2020-07-27,11192.51,0.0
2020-07-28,10969.23,0.0
2020-07-29,11229.92,0.0
2020-07-30,11104.45,0.0
2020-07-31,11330.17,0.0
2020-08-01,11674.96,0.0
2020-08-02,11097.32,0.0
2020-08-03,11223.26,0.0
2020-08-04,11212.5,0.0
2020-08-05,11641.32,0.0
2020-08-06,11757.19,0.0
2020-08-07,11618.33,0.0
2020-08-08,11749.48,0.0
2020-08-09,11655.76,0.0
2020-08-10,11889.04,0.0
2020-08-11,11357.4,0.0
2020-08-12,11593.6,0.0
2020-08-13,11748.18,0.0
2020-08-14,11757.87,0.0
2020-08-15,11887.29,0.0
2020-08-16,11886.99,0.0
2020-08-17,12318.12,0.0
2020-08-18,12032.14,0.0
2020-08-19,11755.84,0.0
2020-08-20,11875.87,0.0
2020-08-21,11708.26,0.0
2020-08-22,11635.61,0.0
2020-08-23,11629.6,0.0
2020-08-24,11753.41,0.0
2020-08-25,11354.44,0.0
2020-08-26,11482.76,0.0
2020-08-27,11340.41,0.0
2020-08-28,11486.6,0.0
2020-08-29,11484.26,0.0
2020-08-30,11653.99,0.0
2020-08-31,11642.07,0.0
2020-09-01,12003.46,0.0
2020-09-02,11375.28,0.0
2020-09-03,10724.59,0.0
2020-09-04,10476.67,0.0
2020-09-05,10105.18,0.0
2020-09-06,10231.16,0.0
2020-09-07,10357.48,0.0
2020-09-08,10109.29,0.0
2020-09-09,10240.46,0.0
2020-09-10,10350.2,0.0
2020-09-11,10354.97,0.0
2020-09-12,10453.38,0.0
2020-09-13,10335.32,0.0
2020-09-14,10664.23,0.0
2020-09-15,10810.5,0.0
2020-09-16,10979.59,0.0
2020-09-17,10964.97,0.0
2020-09-18,10941.53,0.0
2020-09-19,11084.22,0.0
2020-09-20,10858.44,0.0
2020-09-21,10481.9,0.0
2020-09-22,10485.68,0.0
2020-09-23,10236.63,0.0
2020-09-24,10702.12,0.0
2020-09-25,10708.91,0.0
2020-09-26,10719.91,0.0
2020-09-27,10719.39,0.0
2020-09-28,10846.88,0.0
2020-09-29,10792.93,0.0
2020-09-30,10734.6,0.0
2020-10-01,10600.15,0.0
2020-10-02,10576.7,0.0
2020-10-03,10585.71,0.0
2020-10-04,10660.83,0.0
2020-10-05,10721.73,0.0
2020-10-06,10594.8,0.0
2020-10-07,10624.78,0.0
2020-10-08,10856.26,0.0
2020-10-09,11081.18,0.0
2020-10-10,11342.67,0.0
2020-10-11,11355.63,0.0
2020-10-12,11604.98,0.0
2020-10-13,11460.12,0.0
2020-10-14,11365.18,0.0
2020-10-15,11471.77,0.0
2020-10-16,11354.18,0.0
2020-10-17,11352.78,0.0
2020-10-18,11476.86,0.0
2020-10-19,11740.33,0.0
2020-10-20,11898.04,0.0
2020-10-21,12898.11,0.0
2020-10-22,13074.84,0.0
2020-10-23,12913.94,0.0
2020-10-24,13051.48,0.0
2020-10-25,13028.88,0.0
2020-10-26,13023.33,0.0
2020-10-27,13661.61,0.0
2020-10-28,13232.27,0.0
2020-10-29,13487.26,0.0
2020-10-30,13601.54,0.0
2020-10-31,13797.78,0.0
2020-11-01,13770.24,0.0
2020-11-02,13634.92,0.0
2020-11-03,13915.32,0.0
2020-11-04,14122.01,0.0
2020-11-05,15609.43,0.0
2020-11-06,15653.49,0.0
2020-11-07,14815.11,0.0
2020-11-08,15478.88,0.0
2020-11-09,15310.97,0.0
2020-11-10,15301.49,0.0
2020-11-11,15703.89,0.0
2020-11-12,16234.07,0.0
2020-11-13,16281.07,0.0
2020-11-14,16039.47,0.0
2020-11-15,16005.88,0.0
2020-11-16,16772.75,0.0
2020-11-17,17625.17,0.0
2020-11-18,17776.19,0.0
2020-11-19,17796.02,0.0
2020-11-20,18624.08,0.0
2020-11-21,18631.56,0.0
2020-11-22,18604.1,0.0
2020-11-23,18405.52,0.0
2020-11-24,19133.23,0.0
2020-11-25,18786.03,0.0
2020-11-26,17141.98,0.0
2020-11-27,16987.33,0.0
2020-11-28,17776.09,0.0
2020-11-29,18184.7,0.0
2020-11-30,19507.54,0.0
2020-12-01,18852.48,0.0
2020-12-02,19155.99,0.0
2020-12-03,19481.9,0.0
2020-12-04,18804.89,0.0
2020-12-05,19055.04,0.0
2020-12-06,19289.92,0.0
2020-12-07,19095.69,0.0
2020-12-08,18792.72,0.0
2020-12-09,18603.73,0.0
2020-12-10,18372.17,0.0
2020-12-11,18040.43,0.0
2020-12-12,18824.66,0.0
2020-12-13,19081.55,0.0
2020-12-14,19257.72,0.0
2020-12-15,19474.78,0.0
2020-12-16,21364.25,0.0
2020-12-17,22762.29,0.0
2020-12-18,22923.84,0.0
2020-12-19,23905.13,0.0
2020-12-20,23489.27,0.0
2020-12-21,23140.01,0.0
2020-12-22,23620.88,0.0
2020-12-23,23423.71,0.0
2020-12-24,23588.89,0.0
2020-12-25,24555.81,0.0
2020-12-26,26463.84,0.0
2020-12-27,26446.07,0.0
2020-12-28,26859.76,0.0
2020-12-29,27142.9,0.0
2020-12-30,28815.49,0.0
2020-12-31,29009.93,0.0
2021-01-01,29312.23,0.0
2021-01-02,31987.1,0.0
2021-01-03,33423.93,0.0
2021-01-04,31357.3,0.0
2021-01-05,33964.38,0.0
2021-01-06,36300.18,0.0
2021-01-07,39194.56,0.0
2021-01-08,40774.17,0.0
2021-01-09,40323.52,0.0
2021-01-10,38459.84,0.0
2021-01-11,35015.17,0.0
2021-01-12,33566.09,0.0
2021-01-13,37260.07,0.0
2021-01-14,38904.8,0.0
2021-01-15,36511.08,0.0
2021-01-16,35951.59,0.0
2021-01-17,36290.62,0.0
2021-01-18,36327.32,0.0
2021-01-19,36380.55,0.0
2021-01-20,35039.2,0.0
2021-01-21,31112.88,0.0
2021-01-22,33484.06,0.0
2021-01-23,31991.11,0.0
2021-01-24,32057.17,0.0
2021-01-25,32410.69,0.0
2021-01-26,32660.32,0.0
2021-01-27,30319.44,0.0
2021-01-28,33497.97,0.0
2021-01-29,34423.41,0.0
2021-01-30,34288.81,0.0
2021-01-31,33076.37,0.0
2021-02-01,33645.12,0.0
2021-02-02,35559.16,0.0
2021-02-03,37510.23,0.0
2021-02-04,37193.63,0.0
2021-02-05,37987.32,0.0
2021-02-06,39362.19,0.0
2021-02-07,38826.72,0.0
2021-02-08,44749.72,0.0
2021-02-09,46714.18,0.0
2021-02-10,45128.49,0.0
2021-02-11,47823.34,0.0
2021-02-12,47742.82,0.0
2021-02-13,47286.07,0.0
2021-02-14,48983.49,0.0
2021-02-15,48330.4,0.0
2021-02-16,49003.23,0.0
2021-02-17,52115.66,0.0
2021-02-18,51844.93,0.0
2021-02-19,55625.99,0.0
2021-02-20,55654.65,0.0
2021-02-21,57510.38,0.0
2021-02-22,54294.87,0.0
2021-02-23,48433.54,0.0
2021-02-24,49480.53,0.0
2021-02-25,48144.53,0.0
2021-02-26,46116.82,0.0
2021-02-27,46850.61,0.0
2021-02-28,45321.67,0.0
2021-03-01,49374.18,0.0
2021-03-02,47939.87,0.0
2021-03-03,50786.65,0.0
2021-03-04,48345.5,0.0
2021-03-05,48970.16,0.0
2021-03-06,48828.94,0.0
2021-03-07,50998.8,0.0
2021-03-08,51838.56,0.0
2021-03-09,54528.69,0.0
2021-03-10,56626.09,0.0
2021-03-11,57650.55,0.0
2021-03-12,57300.07,0.0
2021-03-13,61028.86,0.0
2021-03-14,60250.1,0.0
2021-03-15,56300.38,0.0
2021-03-16,56312.25,0.0
2021-03-17,58654.82,0.0
2021-03-18,57640.68,0.0
2021-03-19,58270.88,0.0
2021-03-20,58293.26,0.0
2021-03-21,57566.21,0.0
2021-03-22,54408.46,0.0
2021-03-23,54501.27,0.0
2021-03-24,52552.23,0.0
2021-03-25,52166.8,0.0
2021-03-26,54494.74,0.0
2021-03-27,56146.77,0.0
2021-03-28,55580.97,0.0
2021-03-29,57617.57,0.0
2021-03-30,58840.35,0.0
2021-03-31,58863.23,0.0
2021-04-01,58889.42,0.0
2021-04-02,59004.51,0.0
2021-04-03,57540.05,0.0
2021-04-04,58215.03,0.0
2021-04-05,58865.95,0.0
2021-04-06,58183.25,0.0
2021-04-07,56301.48,0.0
2021-04-08,57687.71,0.0
2021-04-09,58157.48,0.0
2021-04-10,59345.4,0.0
2021-04-11,59825.15,0.0
2021-04-12,60008.06,0.0
2021-04-13,63113.85,0.0
2021-04-14,63011.69,0.0
2021-04-15,63170.6,0.0
2021-04-16,61783.54,0.0
2021-04-17,60925.47,0.0
2021-04-18,56347.33,0.0
2021-04-19,56214.41,0.0
2021-04-20,56403.23,0.0
2021-04-21,54447.43,0.0
2021-04-22,51891.03,0.0
2021-04-23,50743.32,0.0
2021-04-24,50258.14,0.0
2021-04-25,48511.78,0.0
2021-04-26,53708.85,0.0
2021-04-27,54985.92,0.0
2021-04-28,54726.72,0.0
2021-04-29,53412.79,0.0
2021-04-30,57069.84,0.0
2021-05-01,57621.56,0.0
2021-05-02,56414.9,0.0
2021-05-03,57383.97,0.0
2021-05-04,53814.96,0.0
2021-05-05,57239.61,0.0
2021-05-06,56403.44,0.0
2021-05-07,57421.46,0.0
2021-05-08,58850.61,0.0
2021-05-09,58220.83,0.0
2021-05-10,55748.16,0.0
2021-05-11,56378.38,0.0
2021-05-12,52391.82,0.0
2021-05-13,49286.08,0.0
2021-05-14,50179.34,0.0
2021-05-15,48376.75,0.0
2021-05-16,45795.14,0.0
2021-05-17,43191.78,0.0
2021-05-18,42797.37,0.0
2021-05-19,39252.59,0.0
2021-05-20,40957.81,0.0
2021-05-21,37121.71,0.0
2021-05-22,37639.02,0.0
2021-05-23,34393.08,0.0
2021-05-24,38464.1,0.0
2021-05-25,38226.35,0.0
2021-05-26,38917.73,0.0
2021-05-27,38845.26,0.0
2021-05-28,35158.39,0.0
2021-05-29,34640.29,0.0
2021-05-30,35697.68,0.0
2021-05-31,37079.43,0.0
2021-06-01,36553.95,0.0
2021-06-02,37605.08,0.0
2021-06-03,38963.79,0.0
2021-06-04,36890.05,0.0
2021-06-05,35311.99,0.0
2021-06-06,35755.58,0.0
2021-06-07,33939.2,0.0
2021-06-08,33500.32,0.0
2021-06-09,37223.52,0.0
2021-06-10,36745.52,0.0
2021-06-11,37169.37,0.0
2021-06-12,35824.43,0.0
2021-06-13,38897.21,0.0
2021-06-14,40292.0,0.0
2021-06-15,40216.0,0.0
2021-06-16,38408.84,0.0
2021-06-17,37956.34,0.0
2021-06-18,35500.54,0.0
2021-06-19,35591.83,0.0
2021-06-20,35536.27,0.0
2021-06-21,31668.23,0.0
2021-06-22,32448.2,0.0
2021-06-23,33486.13,0.0
2021-06-24,34682.92,0.0
2021-06-25,31722.06,0.0
2021-06-26,31574.25,0.0
2021-06-27,32749.77,0.0
2021-06-28,34316.1,0.0
2021-06-29,35984.36,0.0
2021-06-30,34722.35,0.0
2021-07-01,33465.41,0.0
2021-07-02,33533.79,0.0
2021-07-03,34622.09,0.0
2021-07-04,35527.02,0.0
2021-07-05,33913.94,0.0
2021-07-06,33984.22,0.0
2021-07-07,34068.11,0.0
2021-07-08,32724.81,0.0
2021-07-09,33891.55,0.0
2021-07-10,33531.97,0.0
2021-07-11,34288.49,0.0
2021-07-12,33107.81,0.0
2021-07-13,32653.62,0.0
2021-07-14,32772.39,0.0
2021-07-15,31677.26,0.0
2021-07-16,31524.79,0.0
2021-07-17,31620.47,0.0
2021-07-18,31632.05,0.0
2021-07-19,30909.63,0.0
2021-07-20,29664.7,0.0
2021-07-21,32002.81,0.0
2021-07-22,32335.27,0.0
2021-07-23,33174.44,0.0
2021-07-24,34155.33,0.0
2021-07-25,34849.8,0.0
2021-07-26,37476.88,0.0
2021-07-27,38932.6,0.0
2021-07-28,39829.8,0.0
2021-07-29,40011.95,0.0
2021-07-30,41413.65,0.0
2021-07-31,41738.51,0.0
2021-08-01,40271.11,0.0
2021-08-02,39348.5,0.0
2021-08-03,38441.89,0.0
2021-08-04,39790.23,0.0
2021-08-05,40891.4,0.0
2021-08-06,42678.97,0.0
2021-08-07,44214.04,0.0
2021-08-08,44098.74,0.0
2021-08-09,46184.97,0.0
2021-08-10,45398.44,0.0
2021-08-11,45744.53,0.0
2021-08-12,44276.47,0.0
2021-08-13,47683.93,0.0
2021-08-14,46946.56,0.0
2021-08-15,47062.9,0.0
2021-08-16,45944.92,0.0
2021-08-17,44703.54,0.0
2021-08-18,44918.4,0.0
2021-08-19,46673.78,0.0
2021-08-20,48991.82,0.0
2021-08-21,49096.37,0.0
2021-08-22,49381.94,0.0
2021-08-23,49555.0,0.0
2021-08-24,47975.62,0.0
2021-08-25,48974.49,0.0
2021-08-26,47275.02,0.0
2021-08-27,48977.3,0.0
2021-08-28,48888.89,0.0
2021-08-29,49029.02,0.0
2021-08-30,47454.38,0.0
2021-08-31,47039.53,0.0
2021-09-01,48458.84,0.0
2021-09-02,49502.59,0.0
2021-09-03,49651.38,0.0
2021-09-04,49772.32,0.0
2021-09-05,51830.51,0.0
2021-09-06,52496.46,0.0
2021-09-07,46791.38,0.0
2021-09-08,46476.89,0.0
2021-09-09,46333.96,0.0
2021-09-10,44724.06,0.0
2021-09-11,45204.23,0.0
2021-09-12,46194.63,0.0
2021-09-13,45087.66,0.0
2021-09-14,46871.92,0.0
2021-09-15,48142.97,0.0
2021-09-16,47825.18,0.0
2021-09-17,47266.16,0.0
2021-09-18,48012.84,0.0
2021-09-19,47297.63,0.0
2021-09-20,42798.01,0.0
2021-09-21,40754.19,0.0
2021-09-22,43589.24,0.0
2021-09-23,44687.06,0.0
2021-09-24,42706.87,0.0
2021-09-25,42661.88,0.0
2021-09-26,43175.55,0.0
2021-09-27,43050.53,0.0
2021-09-28,41486.21,0.0
2021-09-29,41233.15,0.0
2021-09-30,43692.72,0.0
2021-10-01,47952.28,0.0
2021-10-02,48050.33,0.0
2021-10-03,48004.41,0.0
2021-10-04,49131.5,0.0
2021-10-05,51346.87,0.0
2021-10-06,55144.61,0.0
2021-10-07,53805.06,0.0
2021-10-08,54027.6,0.0
2021-10-09,54970.92,0.0
2021-10-10,54934.36,0.0
2021-10-11,57115.73,0.0
2021-10-12,56140.83,0.0
2021-10-13,57483.1,0.0
2021-10-14,57486.94,0.0
2021-10-15,61270.48,0.0
2021-10-16,60914.58,0.0
2021-10-17,61167.33,0.0
2021-10-18,61726.87,0.0
2021-10-19,64299.01,0.0
2021-10-20,66082.31,0.0
2021-10-21,62401.4,0.0
2021-10-22,60793.7,0.0
2021-10-23,61030.28,0.0
2021-10-24,60939.71,0.0
2021-10-25,63051.56,0.0
2021-10-26,60305.42,0.0
2021-10-27,58544.81,0.0
2021-10-28,60469.5,0.0
2021-10-29,62351.77,0.0
2021-10-30,61667.61,0.0
2021-10-31,61474.26,0.0
2021-11-01,60965.13,0.0
2021-11-02,63017.21,0.0
2021-11-03,63036.01,0.0
2021-11-04,61451.69,0.0
2021-11-05,60962.35,0.0
2021-11-06,61470.55,0.0
2021-11-07,63028.82,0.0
2021-11-08,66217.83,0.0
2021-11-09,67341.0,0.0
2021-11-10,64629.81,0.0
2021-11-11,65179.56,0.0
2021-11-12,63878.36,0.0
2021-11-13,64476.45,0.0
2021-11-14,64755.21,0.0
2021-11-15,63840.79,0.0
2021-11-16,60544.73,0.0
2021-11-17,60038.53,0.0
2021-11-18,56835.35,0.0
2021-11-19,57922.61,0.0
2021-11-20,59607.81,0.0
2021-11-21,59046.85,0.0
2021-11-22,56356.94,0.0
2021-11-23,57548.61,0.0
2021-11-24,56984.91,0.0
2021-11-25,58917.5,0.0
2021-11-26,54010.48,0.0
2021-11-27,54650.55,0.0
2021-11-28,57127.56,0.0
2021-11-29,58169.53,0.0
2021-11-30,57441.08,0.0
2021-12-01,56953.9,0.0
2021-12-02,56804.79,0.0
2021-12-03,53653.92,0.0
2021-12-04,49045.02,0.0
2021-12-05,49173.12,0.0
2021-12-06,50629.79,0.0
2021-12-07,50505.66,0.0
2021-12-08,50600.95,0.0
2021-12-09,47941.92,0.0
2021-12-10,47497.95,0.0
2021-12-11,49060.3,0.0
2021-12-12,50133.04,0.0
2021-12-13,46768.54,0.0
2021-12-14,48323.61,0.0
2021-12-15,48931.88,0.0
2021-12-16,47856.54,0.0
2021-12-17,46322.68,0.0
2021-12-18,46792.07,0.0
2021-12-19,46853.82,0.0
2021-12-20,46846.74,0.0
2021-12-21,49006.57,0.0
2021-12-22,48693.35,0.0
2021-12-23,50707.11,0.0
2021-12-24,50741.31,0.0
2021-12-25,50674.56,0.0
2021-12-26,50717.92,0.0
2021-12-27,50762.16,0.0
2021-12-28,47731.9,0.0
2021-12-29,47263.99,0.0
2021-12-30,47230.65,0.0
2021-12-31,46282.06,0.0
2022-01-01,47330.16,0.0
2022-01-02,47307.37,0.0
2022-01-03,46242.48,0.0
2022-01-04,46204.84,0.0
2022-01-05,43497.5,0.0
2022-01-06,43150.95,0.0
2022-01-07,41638.34,0.0
2022-01-08,41759.05,0.0
2022-01-09,41773.59,0.0
2022-01-10,41703.48,0.0
2022-01-11,42690.53,0.0
2022-01-12,43853.21,0.0
2022-01-13,42663.96,0.0
2022-01-14,43147.09,0.0
2022-01-15,43165.69,0.0
2022-01-16,43156.53,0.0
2022-01-17,42139.89,0.0
2022-01-18,42506.59,0.0
2022-01-19,41733.76,0.0
2022-01-20,40798.92,0.0
2022-01-21,36471.9,0.0
2022-01-22,35041.21,0.0
2022-01-23,35507.76,0.0
2022-01-24,36647.08,0.0
2022-01-25,36775.59,0.0
2022-01-26,36754.43,0.0
2022-01-27,36799.82,0.0
2022-01-28,37669.4,0.0
2022-01-29,38033.64,0.0
2022-01-30,37992.17,0.0
2022-01-31,38461.22,0.0
2022-02-01,38754.36,0.0
2022-02-02,36975.03,0.0
2022-02-03,37007.69,0.0
2022-02-04,40630.71,0.0
2022-02-05,41659.22,0.0
2022-02-06,41860.58,0.0
2022-02-07,43934.28,0.0
2022-02-08,44143.11,0.0
2022-02-09,44501.41,0.0
2022-02-10,43721.09,0.0
2022-02-11,42336.27,0.0
2022-02-12,42165.1,0.0
2022-02-13,42194.6,0.0
2022-02-14,42625.17,0.0
2022-02-15,44160.34,0.0
2022-02-16,44132.85,0.0
2022-02-17,40722.69,0.0
2022-02-18,39935.75,0.0
2022-02-19,39987.51,0.0
2022-02-20,38532.56,0.0
2022-02-21,37424.23,0.0
2022-02-22,38037.4,0.0
2022-02-23,37343.98,0.0
2022-02-24,38275.06,0.0
2022-02-25,39300.71,0.0
2022-02-26,39191.85,0.0
2022-02-27,37594.96,0.0
2022-02-28,43153.62,0.0
2022-03-01,43881.38,0.0
2022-03-02,44089.2,0.0
2022-03-03,42537.3,0.0
2022-03-04,38939.0,0.0
2022-03-05,39353.23,0.0
2022-03-06,38485.29,0.0
2022-03-07,38143.15,0.0
2022-03-08,38520.88,0.0
2022-03-09,41901.74,0.0
2022-03-10,39390.26,0.0
2022-03-11,38890.25,0.0
2022-03-12,38963.35,0.0
2022-03-13,37699.29,0.0
2022-03-14,39607.15,0.0
2022-03-15,39377.51,0.0
2022-03-16,41067.38,0.0
2022-03-17,40838.6,0.0
2022-03-18,41719.18,0.0
2022-03-19,42139.92,0.0
2022-03-20,41249.05,0.0
2022-03-21,41150.89,0.0
2022-03-22,42567.55,0.0
2022-03-23,42576.05,0.0
2022-03-24,44001.89,0.0
2022-03-25,44219.1,0.0
2022-03-26,44517.4,0.0
2022-03-27,46735.57,0.0
2022-03-28,47340.36,0.0
2022-03-29,47312.69,0.0
2022-03-30,47127.14,0.0
2022-03-31,45704.04,0.0
2022-04-01,46231.82,0.0
2022-04-02,46180.27,0.0
2022-04-03,46369.39,0.0
2022-04-04,46725.94,0.0
2022-04-05,45730.15,0.0
2022-04-06,43553.8,0.0
2022-04-07,43617.87,0.0
2022-04-08,42198.31,0.0
2022-04-09,42629.88,0.0
2022-04-10,42188.18,0.0
2022-04-11,39756.35,0.0
2022-04-12,39923.14,0.0
2022-04-13,41208.69,0.0
2022-04-14,39822.76,0.0
2022-04-15,40349.83,0.0
2022-04-16,40355.4,0.0
2022-04-17,39754.93,0.0
2022-04-18,40756.72,0.0
2022-04-19,41314.17,0.0
2022-04-20,41402.26,0.0
2022-04-21,40321.91,0.0
2022-04-22,39770.68,0.0
2022-04-23,39811.9,0.0
2022-04-24,39455.02,0.0
2022-04-25,40331.06,0.0
2022-04-26,38123.89,-0.04845899097753478
2022-04-27,39180.91,0.0
2022-04-28,39797.79,0.0
2022-04-29,38505.52,-0.09948424653611072
2022-04-30,37695.44,-0.08923676867609892
2022-05-01,38446.72,0.0
2022-05-02,38508.2,-0.3822550530731055
2022-05-03,37627.09,-0.41685960644225944
2022-05-04,39661.13,0.0
2022-05-05,36351.61,0.0
2022-05-06,35942.98,0.0
2022-05-07,35402.84,-0.08117981961312659
2022-05-08,34152.72,0.0
2022-05-09,31127.51,-0.04750753989279345
2022-05-10,30929.16,-0.1335718919117694
2022-05-11,28780.93,-0.2790068061866472
2022-05-12,29030.05,-0.33163810199475663
2022-05-13,29422.54,-0.14822300960763202
2022-05-14,29981.37,0.0
2022-05-15,31135.69,-0.05272118811484691
2022-05-16,29943.33,-0.15583233671301866
2022-05-17,30479.94,-0.43267639337610286
2022-05-18,28914.71,-0.3967484249682278
2022-05-19,30190.66,-0.7350449026537941
2022-05-20,29190.83,-0.5553612640916565
2022-05-21,29436.9,-0.5669032939366218
2022-05-22,30219.46,-0.4995067975198024
2022-05-23,29156.64,-0.6154776809233794
2022-05-24,29515.82,-0.5076162918958531
2022-05-25,29589.06,-0.38318157531836533
2022-05-26,29455.89,-0.3960239168362382
2022-05-27,28743.34,-0.2072211155909293
2022-05-28,28907.87,-0.15390692164246048
2022-05-29,29330.84,-0.07852817778086071
2022-05-30,31629.03,-0.12207852565389134
2022-05-31,31782.42,0.0
2022-06-01,29823.93,-0.12721434086228578
2022-06-02,30511.9,-0.8058684905234106
2022-06-03,29589.23,-0.6480700341442591
2022-06-04,29837.65,-0.7331724981895298
2022-06-05,29890.44,-0.4504208127841395
2022-06-06,31279.4,-0.35619961031066005
2022-06-07,31242.42,-0.7532005701254243
2022-06-08,30215.85,-0.4339786199465213
2022-06-09,30033.41,-0.8540853982458749
2022-06-10,29154.91,-0.4823290435715723
2022-06-11,28357.47,-0.8882939701407563
2022-06-12,27029.03,-0.6039083736030009
2022-06-13,22363.98,-0.5783614416883792
2022-06-14,22121.58,-0.7169838722436246
2022-06-15,22458.18,-0.864163455058928
2022-06-16,20333.34,-0.9809081547113685
2022-06-17,20452.4,-0.6063740799910783
2022-06-18,19043.42,-0.6982145155429103
2022-06-19,20468.19,-0.6104932652886053
2022-06-20,20416.34,-0.5605634442412608
2022-06-21,20851.64,-0.9211162778864287
2022-06-22,19983.48,-0.821861253190227
2022-06-23,21109.44,-0.8413620448777603
2022-06-24,21357.42,-0.7057054712549897
2022-06-25,21396.54,-0.05760481194124928
2022-06-26,21128.55,-0.2828122741509459
2022-06-27,20744.99,-0.5623433848363699
2022-06-28,20257.07,-0.6029037868809547
2022-06-29,20147.02,-0.32666761473354183
2022-06-30,19015.2,-0.782801423083061
2022-07-01,19306.59,-0.810801246420452
2022-07-02,19278.79,-0.8385543073089876
2022-07-03,19274.19,-1.0389560965544218
2022-07-04,20152.51,-0.8016445636893151
2022-07-05,20282.91,-0.6633873889729893
2022-07-06,20467.42,-1.05728579216954
2022-07-07,21628.23,-0.9907500392543018
2022-07-08,21844.2,-0.9411736321726045
2022-07-09,21616.57,-0.7550334822446039
2022-07-10,20851.42,-0.8907819984148619
2022-07-11,19983.57,-1.2399362268438627
2022-07-12,19324.21,-0.8688271197131969
2022-07-13,19884.02,-0.7040704174357861
2022-07-14,20500.62,-0.8689231377695219
2022-07-15,20894.44,-1.5726322139276716
2022-07-16,21149.67,-0.8854624609736811
2022-07-17,20893.06,-0.7905091953363528
2022-07-18,21664.14,-0.6665075846486457
2022-07-19,23441.85,-0.5621230667866659
2022-07-20,23279.73,-0.3731807227546199
2022-07-21,23141.91,-0.4512913324490541
2022-07-22,22663.9,-1.1675118645291165
2022-07-23,22418.78,-1.061940807840894
2022-07-24,22671.37,-0.9765336221357869
2022-07-25,21642.5,-0.9875198519429984
2022-07-26,21130.22,-0.6307441172994344
2022-07-27,22834.59,-0.2986508659868561
2022-07-28,23890.52,-0.5245594375625908
2022-07-29,23975.57,-0.7519355519405608
2022-07-30,23682.58,-0.4905454139898562
2022-07-31,23291.92,-0.6974047006931563
2022-08-01,23261.58,-0.7249108030620082
2022-08-02,23062.71,-0.6657204001446575
2022-08-03,22897.6,-0.6162122866327201
2022-08-04,22633.54,-0.6842650161536723
2022-08-05,23171.01,-0.7976451108252802
2022-08-06,23012.86,-0.2984766699925608
2022-08-07,23167.36,-0.23399643042859666
2022-08-08,23780.16,-0.40786431381299537
2022-08-09,23158.05,-0.8525120441996489
2022-08-10,23930.57,-0.20726304713819277
2022-08-11,24066.57,-0.5488582438300484
2022-08-12,24285.5,-0.6225442576000644
2022-08-13,24455.09,-0.6996743619900881
