Date,Price,Unrealised Profit/Loss Ratio (+ve),Unrealised Profit/Loss Ratio (-ve)
2011-02-27,0.93,212.6432616489456,1.0
2011-02-28,0.88,151.33480401986384,1.0
2011-03-01,0.95,234.5362758824446,1.0
2011-03-02,0.92,185.68904816247965,1.0
2011-03-03,0.92,162.57230319304256,1.0
2011-03-04,0.91,135.77487920428223,1.0
2011-03-05,0.88,97.82421986911791,1.0
2011-03-06,0.85,68.60622879166391,1.0
2011-03-07,0.89,71.67453683361798,1.0
2011-03-08,0.87,62.40629548777938,1.0
2011-03-09,0.85,50.98123601057477,1.0
2011-03-10,0.89,63.70444727123002,1.0
2011-03-11,0.89,70.27864320689683,1.0
2011-03-12,0.9,81.48344672475149,1.0
2011-03-13,0.9,87.0785155171809,1.0
2011-03-14,0.89,82.49964030275899,1.0
2011-03-15,0.88,72.9592430584952,1.0
2011-03-16,0.85,55.30429326287738,1.0
2011-03-17,0.84,44.03765005034792,1.0
2011-03-18,0.77,29.852238049424063,1.0
2011-03-19,0.76,22.16867179394817,1.0
2011-03-20,0.77,18.984732303621925,1.0
2011-03-21,0.75,16.226393007249538,1.0
2011-03-22,0.78,16.885185015478374,1.0
2011-03-23,0.83,23.263515765359468,1.0
2011-03-24,0.88,44.52069562849449,1.0
2011-03-25,0.88,55.278414041984625,1.0
2011-03-26,0.87,54.8127892407659,1.0
2011-03-27,0.83,41.83516504328004,1.0
2011-03-28,0.81,32.23981751778563,1.0
2011-03-29,0.79,25.311594017793922,1.0
2011-03-30,0.79,21.923394583938766,1.0
2011-03-31,0.79,20.304853796124775,1.0
2011-04-01,0.78,18.63715778934315,1.0
2011-04-02,0.79,18.81483789779483,1.0
2011-04-03,0.78,18.02034590399276,1.0
2011-04-04,0.69,13.171228726833377,1.0
2011-04-05,0.67,10.247151899698927,1.0
2011-04-06,0.72,10.35101767214713,1.0
2011-04-07,0.75,11.846766707752922,1.0
2011-04-08,0.76,13.251209011263864,1.0
2011-04-09,0.74,12.809052554579685,1.0
2011-04-10,0.74,12.619805986203184,1.0
2011-04-11,0.77,14.403213751529865,1.0
2011-04-12,0.85,27.728150515734306,1.0
2011-04-13,0.93,124.13881761252156,1.0
2011-04-14,0.95,271.9069052559089,1.0
2011-04-15,1.0,655.2825840333851,1.0
2011-04-16,1.04,2696.7031307227467,1.0
2011-04-17,1.08,2696.7031307227467,1.0
2011-04-18,1.15,2696.7031307227467,1.0
2011-04-19,1.18,2696.7031307227467,1.0
2011-04-20,1.16,6041.796989386087,1.0
2011-04-21,1.18,6041.796989386087,1.0
2011-04-22,1.29,6041.796989386087,1.0
2011-04-23,1.55,6041.796989386087,1.0
2011-04-24,1.67,6041.796989386087,1.0
2011-04-25,1.58,2004.876096222124,1.0
2011-04-26,1.67,2004.876096222124,1.0
2011-04-27,1.89,2004.876096222124,1.0
2011-04-28,2.03,2004.876096222124,1.0
2011-04-29,2.59,2004.876096222124,1.0
2011-04-30,3.29,2004.876096222124,1.0
2011-05-01,3.14,426.08792250610327,1.0
2011-05-02,3.24,989.6800261502376,1.0
2011-05-03,3.32,989.6800261502376,1.0
2011-05-04,3.44,989.6800261502376,1.0
2011-05-05,3.41,3737.34575723732,1.0
2011-05-06,3.48,3737.34575723732,1.0
2011-05-07,3.61,3737.34575723732,1.0
2011-05-08,3.77,3737.34575723732,1.0
2011-05-09,3.8,3737.34575723732,1.0
2011-05-10,4.74,3737.34575723732,1.0
2011-05-11,5.35,3737.34575723732,1.0
2011-05-12,5.83,3737.34575723732,1.0
2011-05-13,7.48,3737.34575723732,1.0
2011-05-14,7.86,3737.34575723732,1.0
2011-05-15,6.74,93.06441150683293,1.0
2011-05-16,7.77,1168.5316062686557,1.0
2011-05-17,7.52,680.0176079106135,1.0
2011-05-18,7.14,378.5247448081913,1.0
2011-05-19,6.96,226.44376699619966,1.0
2011-05-20,6.28,129.1873410069103,1.0
2011-05-21,5.97,88.20994160766068,1.0
2011-05-22,6.47,86.79538388762934,1.0
2011-05-23,7.1,173.81726776764356,1.0
2011-05-24,7.23,265.9009612279328,1.0
2011-05-25,7.98,265.9009612279328,1.0
2011-05-26,8.55,265.9009612279328,1.0
2011-05-27,8.67,265.9009612279328,1.0
2011-05-28,8.45,496.32096011579785,1.0
2011-05-29,8.3,367.21295131725753,1.0
2011-05-30,8.72,367.21295131725753,1.0
2011-05-31,8.88,367.21295131725753,1.0
2011-06-01,9.21,367.21295131725753,1.0
2011-06-02,10.11,367.21295131725753,1.0
2011-06-03,13.08,367.21295131725753,1.0
2011-06-04,16.41,367.21295131725753,1.0
2011-06-05,17.32,367.21295131725753,1.0
2011-06-06,18.46,367.21295131725753,1.0
2011-06-07,19.9,367.21295131725753,1.0
2011-06-08,27.25,367.21295131725753,1.0
2011-06-09,29.58,367.21295131725753,1.0
2011-06-10,24.67,137.52847198618784,1.0
2011-06-11,17.61,59.55774044115046,1.0
2011-06-12,16.21,36.25112251868255,1.0
2011-06-13,20.11,41.094180692267805,1.0
2011-06-14,19.25,39.02237014401351,1.0
2011-06-15,19.68,40.93632503637021,1.0
2011-06-16,18.86,37.16806793186398,1.0
2011-06-17,15.51,24.058774962661175,1.0
2011-06-18,16.04,18.753746068861574,1.0
2011-06-19,17.77,25.214235889937157,1.0
2011-06-20,17.51,26.244087067888678,1.0
2011-06-21,17.51,26.84738411839364,1.0
2011-06-22,17.51,27.385055941316793,1.0
2011-06-23,17.51,28.318824939966195,1.0
2011-06-24,17.51,28.897540897990236,1.0
2011-06-25,17.51,29.316699887354723,1.0
2011-06-26,15.59,20.105420798972183,1.0
2011-06-27,17.01,20.92753657833689,1.0
2011-06-28,16.93,20.871070387638426,1.0
2011-06-29,16.88,20.535318355172542,1.0
2011-06-30,16.51,18.41254149868953,1.0
2011-07-01,15.9,15.324868642698195,1.0
2011-07-02,15.53,12.950203797794954,1.0
2011-07-03,15.48,11.66012535665007,1.0
2011-07-04,14.48,9.39374801174623,1.0
2011-07-05,12.8,6.824270936038198,1.0
2011-07-06,14.8,7.475787428128208,1.0
2011-07-07,15.16,8.415989886642096,1.0
2011-07-08,14.35,7.681782037949215,1.0
2011-07-09,14.39,7.390454005787523,1.0
2011-07-10,15.08,8.26787744529096,1.0
2011-07-11,14.37,7.653763407028822,1.0
2011-07-12,14.15,7.0919566028792165,1.0
2011-07-13,14.03,6.6849213280821385,1.0
2011-07-14,13.93,6.384212952865094,1.0
2011-07-15,13.9,6.206354618330919,1.0
2011-07-16,13.62,5.8572884164736285,1.0
2011-07-17,13.34,5.452952495031875,1.0
2011-07-18,13.03,5.511487796402979,1.0
2011-07-19,14.04,6.633468757465183,1.0
2011-07-20,13.69,7.030290910367284,1.0
2011-07-21,13.66,7.200339857016756,1.0
2011-07-22,13.65,7.287150520919899,1.0
2011-07-23,13.64,7.321233990333667,1.0
2011-07-24,13.86,7.634744654852299,1.0
2011-07-25,14.2,8.290166928904165,1.0
2011-07-26,13.91,8.193829383235572,1.0
2011-07-27,13.96,8.219054429129873,1.0
2011-07-28,13.61,7.794518791809185,1.0
2011-07-29,13.51,7.452833955118762,1.0
2011-07-30,13.53,7.310934472198214,1.0
2011-07-31,13.52,7.241959111875646,1.0
2011-08-01,13.17,6.803242410284949,1.0
2011-08-02,12.39,5.782066992639832,1.0
2011-08-03,10.45,4.204967261426343,1.0
2011-08-04,10.58,3.47940128650734,1.0
2011-08-05,10.27,3.012416800679081,1.0
2011-08-06,7.82,2.162984132395982,1.0
2011-08-07,7.72,1.7314037194894878,1.0
2011-08-08,7.74,1.5435202598360744,1.0
2011-08-09,9.72,1.9535299548951954,1.0
2011-08-10,10.0,2.2630635376139923,1.0
2011-08-11,9.47,2.2408361231615346,1.0
2011-08-12,9.32,2.184694975184854,1.0
2011-08-13,9.8,2.3164537888945684,1.0
2011-08-14,10.61,2.7136863407868077,1.0
2011-08-15,11.3,3.2749266425809065,1.0
2011-08-16,11.05,3.4114131278466373,1.0
2011-08-17,10.88,3.389200737487724,1.0
2011-08-18,10.9,3.3887328452905523,1.0
2011-08-19,11.4,3.6772572223739584,1.0
2011-08-20,11.49,3.8792232438965324,1.0
2011-08-21,11.38,3.9121041702875505,1.0
2011-08-22,11.03,3.7217036319426464,1.0
2011-08-23,11.03,3.631406843020857,1.0
2011-08-24,10.94,3.538856195515177,1.0
2011-08-25,10.01,3.051404285072282,1.0
2011-08-26,8.65,2.376221775051165,1.0
2011-08-27,8.63,2.1677178466621605,1.0
2011-08-28,8.97,2.1689241354258075,1.0
2011-08-29,8.93,2.157446910681046,1.0
2011-08-30,8.78,2.106648233270146,1.0
2011-08-31,8.35,1.9523651793702321,1.0
2011-09-01,8.22,1.84212885491121,1.0
2011-09-02,8.44,1.8519565146825743,1.0
2011-09-03,8.53,1.88526283556749,1.0
2011-09-04,8.17,1.7978484084223365,1.0
2011-09-05,7.62,1.6187875417002453,1.0
2011-09-06,6.73,1.3538957825997961,1.0
2011-09-07,7.03,1.2789786651851687,1.0
2011-09-08,6.8,1.2025940737325558,1.0
2011-09-09,5.31,1.0,0.9470698978838852
2011-09-10,5.03,1.0,0.7884029386584017
2011-09-11,6.06,1.0,0.8760378128989241
2011-09-12,6.04,1.0,0.9190379548173864
2011-09-13,5.79,1.0,0.90354548416346
2011-09-14,5.55,1.0,0.860805742927039
2011-09-15,4.97,1.0,0.7637643482195552
2011-09-16,4.81,1.0,0.6976421617893188
2011-09-17,4.77,1.0,0.6603136371697649
2011-09-18,5.11,1.0,0.6833826709976969
2011-09-19,5.26,1.0,0.7155490403548502
2011-09-20,6.1,1.0,0.8617562453182579
2011-09-21,5.62,1.0,0.8568362266623475
2011-09-22,5.49,1.0,0.8363930326278585
2011-09-23,5.59,1.0,0.8415719175465703
2011-09-24,5.41,1.0,0.8179425896872519
2011-09-25,5.32,1.0,0.798135781224871
2011-09-26,4.95,1.0,0.739136152971376
2011-09-27,4.84,1.0,0.6963688081024464
2011-09-28,4.74,1.0,0.6633301867291121
2011-09-29,4.7,1.0,0.6423419706699511
2011-09-30,5.01,1.0,0.6705363646056106
2011-10-01,5.05,1.0,0.6908520378014014
2011-10-02,4.98,1.0,0.6926099569001755
2011-10-03,4.94,1.0,0.6888552981025746
2011-10-04,4.9,1.0,0.6822623494383511
2011-10-05,4.86,1.0,0.6743514491900182
2011-10-06,4.68,1.0,0.6481877561555538
2011-10-07,4.29,1.0,0.591993879281207
2011-10-08,4.03,1.0,0.537326548667508
2011-10-09,4.19,1.0,0.527007231347834
2011-10-10,4.1,1.0,0.5126864347418386
2011-10-11,3.95,1.0,0.491525760055457
2011-10-12,4.07,1.0,0.4938480519112397
2011-10-13,4.08,1.0,0.49628504498422565
2011-10-14,4.0,1.0,0.4898027392750543
2011-10-15,3.89,1.0,0.4757654254831422
2011-10-16,3.64,1.0,0.4451637860874949
2011-10-17,2.85,1.0,0.3658495391082388
2011-10-18,2.62,1.0,0.31016761905434986
2011-10-19,2.28,1.0,0.26036286289394694
2011-10-20,2.31,1.0,0.23759050240325735
2011-10-21,2.54,1.0,0.2421946347018804
2011-10-22,3.01,1.0,0.2803711365960472
2011-10-23,3.08,1.0,0.3051166480318318
2011-10-24,2.81,1.0,0.29607469622281424
2011-10-25,2.74,1.0,0.2864198130511261
2011-10-26,2.75,1.0,0.28299601308417704
2011-10-27,2.92,1.0,0.29469683764723265
2011-10-28,3.11,1.0,0.3161071472598157
2011-10-29,3.54,1.0,0.36609009981581003
2011-10-30,3.38,1.0,0.37566328185590614
2011-10-31,3.19,1.0,0.36348868792261013
2011-11-01,3.19,1.0,0.3574305274103631
2011-11-02,3.23,1.0,0.35800890744454106
2011-11-03,3.21,1.0,0.3568941703616826
2011-11-04,3.13,1.0,0.34942760128459616
2011-11-05,3.01,1.0,0.335618137707671
2011-11-06,2.96,1.0,0.3246478010994763
2011-11-07,3.0,1.0,0.3225376003872139
2011-11-08,3.09,1.0,0.3294079823811826
2011-11-09,3.0,1.0,0.3323780257175123
2011-11-10,2.87,1.0,0.3224272155050585
2011-11-11,2.97,1.0,0.32634763058155625
2011-11-12,3.06,1.0,0.33639060245876073
2011-11-13,3.0,1.0,0.33586347753944557
2011-11-14,2.51,1.0,0.2957633901228811
2011-11-15,2.3,1.0,0.2604051217660426
2011-11-16,2.46,1.0,0.2669406198336671
2011-11-17,2.23,1.0,0.2520890335856497
2011-11-18,2.14,1.0,0.23899958303799398
2011-11-19,2.17,1.0,0.23488783012532283
2011-11-20,2.28,1.0,0.24148795936084774
2011-11-21,2.23,1.0,0.24092595891707375
2011-11-22,2.31,1.0,0.24717002430929302
2011-11-23,2.32,1.0,0.2512366082837918
2011-11-24,2.42,1.0,0.26154709683686383
2011-11-25,2.47,1.0,0.2711517221547405
2011-11-26,2.48,1.0,0.27760256125826405
2011-11-27,2.46,1.0,0.27905584394079697
2011-11-28,2.51,1.0,0.2867179738954141
2011-11-29,2.79,1.0,0.3182621390422471
2011-11-30,2.91,1.0,0.3463825712371665
2011-12-01,3.05,1.0,0.37601735464057573
2011-12-02,3.1,1.0,0.3965840865929846
2011-12-03,2.93,1.0,0.3875200745776174
2011-12-04,2.75,1.0,0.3637009302507924
2011-12-05,2.87,1.0,0.36462360608294575
2011-12-06,2.98,1.0,0.3773207834066967
2011-12-07,3.0,1.0,0.3874985832796045
2011-12-08,2.95,1.0,0.38655682201810676
2011-12-09,2.99,1.0,0.39060574657826486
2011-12-10,3.04,1.0,0.3987940065665079
2011-12-11,3.2,1.0,0.4228228079117219
2011-12-12,3.18,1.0,0.43166044335008646
2011-12-13,3.21,1.0,0.4399443061105094
2011-12-14,3.12,1.0,0.43271387962229085
2011-12-15,3.17,1.0,0.4354074688661762
2011-12-16,3.18,1.0,0.43782828728808376
2011-12-17,3.19,1.0,0.4403582295636287
2011-12-18,3.2,1.0,0.4429778043218443
2011-12-19,3.41,1.0,0.4729142277224536
2011-12-20,3.97,1.0,0.572086891293274
2011-12-21,3.93,1.0,0.6137622655286739
2011-12-22,3.79,1.0,0.611461388422023
2011-12-23,3.9,1.0,0.6269967116466801
2011-12-24,3.92,1.0,0.6377980075174539
2011-12-25,4.14,1.0,0.6804832560432403
2011-12-26,4.04,1.0,0.6837215237549134
2011-12-27,4.02,1.0,0.6814602965256078
2011-12-28,4.14,1.0,0.7002118829423062
2011-12-29,4.22,1.0,0.7231889907439513
2011-12-30,4.19,1.0,0.7287260448628965
2011-12-31,4.58,1.0,0.8028811512217532
2012-01-01,5.0,1.0,0.9248160370078071
2012-01-02,5.0,1.0,0.9877225428104303
2012-01-03,5.29,1.0818467058742682,1.0
2012-01-04,5.57,1.192570668006459,1.0
2012-01-05,6.65,1.5358832273919099,1.0
2012-01-06,6.0,1.5104288682585776,1.0
2012-01-07,6.8,1.7348141859831614,1.0
2012-01-08,7.0,1.9091762752631432,1.0
2012-01-09,6.3,1.7681489879689554,1.0
2012-01-10,7.14,1.9715063324627216,1.0
2012-01-11,7.0,2.0201180474347176,1.0
2012-01-12,6.51,1.876101554495289,1.0
2012-01-13,6.72,1.8679871395536791,1.0
2012-01-14,6.3,1.7318938577454772,1.0
2012-01-15,7.15,1.9430291005772686,1.0
2012-01-16,7.1,2.028361290408677,1.0
2012-01-17,6.0,1.7179734493429368,1.0
2012-01-18,7.1,1.9132619268178406,1.0
2012-01-19,6.22,1.7198273265073265,1.0
2012-01-20,6.95,1.8582753206107863,1.0
2012-01-21,6.77,1.8637656848326776,1.0
2012-01-22,6.79,1.873512950185437,1.0
2012-01-23,6.52,1.7892203230006263,1.0
2012-01-24,6.55,1.7564109946532098,1.0
2012-01-25,6.31,1.6645440885972578,1.0
2012-01-26,5.5,1.4033083312735766,1.0
2012-01-27,5.88,1.3702712107006556,1.0
2012-01-28,4.91,1.1344327254463695,1.0
2012-01-29,5.5,1.1449574131818208,1.0
2012-01-30,5.58,1.1711308683108825,1.0
2012-01-31,5.3,1.120230827339983,1.0
2012-02-01,5.88,1.239767310452801,1.0
2012-02-02,6.28,1.4141472903591457,1.0
2012-02-03,6.3,1.5066688659666654,1.0
2012-02-04,5.94,1.4463460746006298,1.0
2012-02-05,5.6,1.3270050957843358,1.0
2012-02-06,5.6,1.2698649562723223,1.0
2012-02-07,5.69,1.2654832142227008,1.0
2012-02-08,5.87,1.3123640599055215,1.0
2012-02-09,5.89,1.3415557055661858,1.0
2012-02-10,5.88,1.3548549112789678,1.0
2012-02-11,5.5,1.2596558504693613,1.0
2012-02-12,5.67,1.2558242277669778,1.0
2012-02-13,5.79,1.29854559396375,1.0
2012-02-14,4.89,1.1074964607685027,1.0
2012-02-15,4.69,1.0,0.9734976637836154
2012-02-16,4.51,1.0,0.8748060788336025
2012-02-17,4.67,1.0,0.8577310675392664
2012-02-18,4.23,1.0,0.771576586524568
2012-02-19,4.38,1.0,0.7559771711140981
2012-02-20,4.44,1.0,0.7597270277603367
2012-02-21,4.58,1.0,0.7895196385671428
2012-02-22,4.51,1.0,0.791664326312504
2012-02-23,5.2,1.0,0.9437581981910765
2012-02-24,4.95,1.0,0.9602652554185642
2012-02-25,5.0,1.0,0.9792929395313933
2012-02-26,4.98,1.0,0.9842235400727819
2012-02-27,5.04,1.0004242188328543,1.0
2012-02-28,4.88,1.0,0.9715249561760282
2012-02-29,4.99,1.0,0.9903462197332549
2012-03-01,5.0,1.002077406434073,1.0
2012-03-02,4.79,1.0,0.9610327332054582
2012-03-03,4.65,1.0,0.9113872014671182
2012-03-04,4.81,1.0,0.9214997939681175
2012-03-05,5.04,1.0,0.9803344589272734
2012-03-06,4.98,1.0,0.9949163123648934
2012-03-07,4.93,1.0,0.9901152592854716
2012-03-08,5.01,1.0071201497050106,1.0
2012-03-09,4.93,1.0,0.9963860022635627
2012-03-10,4.94,1.0,0.9938442687691788
2012-03-11,5.0,1.0081560553094377,1.0
2012-03-12,4.99,1.0131415163480497,1.0
2012-03-13,5.3,1.0942773842862472,1.0
2012-03-14,5.27,1.1254158355597461,1.0
2012-03-15,5.39,1.1723589742816163,1.0
2012-03-16,5.26,1.1593711789694456,1.0
2012-03-17,5.42,1.1962897051385362,1.0
2012-03-18,5.25,1.1695035278655372,1.0
2012-03-19,4.86,1.0594984089697455,1.0
2012-03-20,4.79,1.0,0.9895158542527014
2012-03-21,4.96,1.0,0.9971106424000639
2012-03-22,4.91,1.0,0.9899877346155084
2012-03-23,4.78,1.0,0.9557831055923789
2012-03-24,4.83,1.0,0.9516362826194953
2012-03-25,4.54,1.0,0.8864127006890994
2012-03-26,4.73,1.0,0.8958744722811733
2012-03-27,4.82,1.0,0.9220601472530275
2012-03-28,4.82,1.0,0.9351886985059183
2012-03-29,4.84,1.0,0.9472760147938715
2012-03-30,4.88,1.0,0.9815757038111211
2012-03-31,4.9,1.0036839089216838,1.0
2012-04-01,4.89,1.012390837503539,1.0
2012-04-02,5.04,1.056357278405438,1.0
2012-04-03,4.99,1.0692272580507047,1.0
2012-04-04,5.01,1.0809493996907398,1.0
2012-04-05,5.0,1.0838266030460542,1.0
2012-04-06,4.99,1.0819991876900326,1.0
2012-04-07,4.71,1.0091072652560866,1.0
2012-04-08,4.76,1.0,0.9852493683248651
2012-04-09,4.75,1.0,0.9705391290432859
2012-04-10,4.8,1.0,0.9761890858318107
2012-04-11,4.92,1.010152163217601,1.0
2012-04-12,4.93,1.0292037220975803,1.0
2012-04-13,4.93,1.0384196887571369,1.0
2012-04-14,4.96,1.050510761757112,1.0
2012-04-15,4.98,1.0613487660801124,1.0
2012-04-16,4.98,1.0659656408504263,1.0
2012-04-17,4.98,1.0679601999971624,1.0
2012-04-18,5.16,1.1184162272090634,1.0
2012-04-19,5.13,1.134132845944909,1.0
2012-04-20,5.38,1.215108344463122,1.0
2012-04-21,5.24,1.2129491446066711,1.0
2012-04-22,5.17,1.1901374689727726,1.0
2012-04-23,5.15,1.1744642889460333,1.0
2012-04-24,5.1,1.152225964399832,1.0
2012-04-25,5.14,1.1465744550222512,1.0
2012-04-26,4.98,1.1003706071968569,1.0
2012-04-27,5.04,1.0942545888482398,1.0
2012-04-28,4.88,1.0476296400220195,1.0
2012-04-29,4.91,1.0328398743088445,1.0
2012-04-30,5.0,1.054131400538996,1.0
2012-05-01,4.97,1.05644563458053,1.0
2012-05-02,5.06,1.0828855679240028,1.0
2012-05-03,5.1,1.1075975672748228,1.0
2012-05-04,5.07,1.1107851934097983,1.0
2012-05-05,5.04,1.1037247321428307,1.0
2012-05-06,5.08,1.1155431221646532,1.0
2012-05-07,5.05,1.1128168270775556,1.0
2012-05-08,5.02,1.1031655696121856,1.0
2012-05-09,5.02,1.098238506648486,1.0
2012-05-10,5.0,1.0900303279928076,1.0
2012-05-11,4.95,1.0727024497420565,1.0
2012-05-12,4.91,1.0489759700568682,1.0
2012-05-13,4.94,1.0471023440201046,1.0
2012-05-14,4.93,1.0444948678357215,1.0
2012-05-15,4.95,1.049393834554493,1.0
2012-05-16,5.04,1.0796019088841402,1.0
2012-05-17,5.02,1.0909655329044456,1.0
2012-05-18,5.07,1.114430288958995,1.0
2012-05-19,5.07,1.1262024144707343,1.0
2012-05-20,5.03,1.1254707519435754,1.0
2012-05-21,5.08,1.1453039354345644,1.0
2012-05-22,5.03,1.1403265347309088,1.0
2012-05-23,5.1,1.1596525652018017,1.0
2012-05-24,5.12,1.180394218585796,1.0
2012-05-25,5.08,1.1777223887861976,1.0
2012-05-26,5.07,1.1777177459011112,1.0
2012-05-27,5.07,1.177537947823219,1.0
2012-05-28,5.07,1.1776356992382095,1.0
2012-05-29,5.11,1.1909752796065234,1.0
2012-05-30,5.11,1.1977095542395468,1.0
2012-05-31,5.16,1.226453452652434,1.0
2012-06-01,5.22,1.2604638134908972,1.0
2012-06-02,5.19,1.2668157711943753,1.0
2012-06-03,5.19,1.2699558913959623,1.0
2012-06-04,5.22,1.2823243505668933,1.0
2012-06-05,5.36,1.3362819792681393,1.0
2012-06-06,5.41,1.3802422722093857,1.0
2012-06-07,5.53,1.4455649076863502,1.0
2012-06-08,5.61,1.506811346512731,1.0
2012-06-09,5.48,1.4864221374857602,1.0
2012-06-10,5.42,1.4536380376001854,1.0
2012-06-11,5.52,1.473551130350086,1.0
2012-06-12,5.71,1.555035519352875,1.0
2012-06-13,5.86,1.65385801142773,1.0
2012-06-14,5.91,1.7247357246695056,1.0
2012-06-15,6.33,1.942370659964189,1.0
2012-06-16,6.41,2.0838338983689644,1.0
2012-06-17,6.19,2.047589064782588,1.0
2012-06-18,6.06,1.9702870479853893,1.0
2012-06-19,6.46,2.1181311808386347,1.0
2012-06-20,6.64,2.287616993599256,1.0
2012-06-21,6.64,2.3688013696500345,1.0
2012-06-22,6.59,2.379864608696839,1.0
2012-06-23,6.45,2.312101972726181,1.0
2012-06-24,6.4,2.254651091741496,1.0
2012-06-25,6.26,2.1584514277051197,1.0
2012-06-26,6.38,2.168422682279423,1.0
2012-06-27,6.49,2.2272756489746808,1.0
2012-06-28,6.5,2.260979954043488,1.0
2012-06-29,6.52,2.2869585665619514,1.0
2012-06-30,6.58,2.3301603838238987,1.0
2012-07-01,6.52,2.319399926616171,1.0
2012-07-02,6.61,2.3593091509652275,1.0
2012-07-03,6.44,2.2892912067727114,1.0
2012-07-04,6.44,2.2533414745241656,1.0
2012-07-05,6.6,2.3177561925488064,1.0
2012-07-06,6.54,2.3179092050400842,1.0
2012-07-07,6.76,2.442204995352795,1.0
2012-07-08,6.73,2.4859408528516598,1.0
2012-07-09,6.94,2.6210196151287892,1.0
2012-07-10,7.08,2.8435117771845544,1.0
2012-07-11,7.15,2.993131600268994,1.0
2012-07-12,7.59,3.3558293943409403,1.0
2012-07-13,7.59,3.5256726997255927,1.0
2012-07-14,7.55,3.6601850361088077,1.0
2012-07-15,7.57,3.7415744436486174,1.0
2012-07-16,8.3,4.3542494433087535,1.0
2012-07-17,8.55,4.857782047293918,1.0
2012-07-18,9.0,5.530457229694644,1.0
2012-07-19,8.9,5.736922801567186,1.0
2012-07-20,8.44,5.382172326021092,1.0
2012-07-21,8.8,5.555753294372813,1.0
2012-07-22,8.42,5.246285790511914,1.0
2012-07-23,8.59,5.2614793280613235,1.0
2012-07-24,8.57,5.248786450278446,1.0
2012-07-25,8.62,5.296026920688485,1.0
2012-07-26,8.75,5.444605488353825,1.0
2012-07-27,8.83,5.5924004102011615,1.0
2012-07-28,8.88,5.712941477885655,1.0
2012-07-29,8.71,5.582872175964846,1.0
2012-07-30,9.0,5.824090801660377,1.0
2012-07-31,9.28,6.231474597321831,1.0
2012-08-01,9.45,6.617673520512912,1.0
2012-08-02,10.39,8.022936135415582,1.0
2012-08-03,10.79,9.317825213249082,1.0
2012-08-04,10.51,9.432360549648575,1.0
2012-08-05,10.7,9.830007287226595,1.0
2012-08-06,10.82,10.226109628625224,1.0
2012-08-07,10.74,10.296130820847527,1.0
2012-08-08,10.99,10.768999333545983,1.0
2012-08-09,11.0,10.931571258138643,1.0
2012-08-10,11.32,11.668733314224978,1.0
2012-08-11,11.38,12.160948105341443,1.0
2012-08-12,11.49,12.62025392928716,1.0
2012-08-13,11.89,13.756928724410788,1.0
2012-08-14,12.25,15.24216340837218,1.0
2012-08-15,13.01,18.459867571551243,1.0
2012-08-16,13.35,21.32885597455556,1.0
2012-08-17,12.75,19.293700541397676,1.0
2012-08-18,11.54,15.165050889897845,1.0
2012-08-19,7.85,8.858732880731338,1.0
2012-08-20,9.89,7.491469258247294,1.0
2012-08-21,10.18,7.248256495708937,1.0
2012-08-22,9.96,6.830210947594622,1.0
2012-08-23,10.02,6.75397091508272,1.0
2012-08-24,10.37,7.240032724753911,1.0
2012-08-25,10.57,7.802167190850805,1.0
2012-08-26,10.31,7.65034827090202,1.0
2012-08-27,10.78,8.292387676725237,1.0
2012-08-28,11.0,9.022698054869101,1.0
2012-08-29,10.82,9.061351395610012,1.0
2012-08-30,10.58,8.631618233849437,1.0
2012-08-31,10.16,7.649798353454941,1.0
2012-09-01,9.91,6.841078498657131,1.0
2012-09-02,10.18,6.887781091813084,1.0
2012-09-03,10.55,7.5573626866695465,1.0
2012-09-04,10.37,7.5789188899976825,1.0
2012-09-05,10.99,8.715419354359387,1.0
2012-09-06,11.02,9.337453528196718,1.0
2012-09-07,11.01,9.625169294812437,1.0
2012-09-08,10.97,9.689401652754238,1.0
2012-09-09,10.98,9.73579944470282,1.0
2012-09-10,10.95,9.623461401991879,1.0
2012-09-11,11.04,9.747410846742007,1.0
2012-09-12,11.14,9.99501135628936,1.0
2012-09-13,11.3,10.421602903098073,1.0
2012-09-14,11.5,11.04203166760849,1.0
2012-09-15,11.62,11.615966721658443,1.0
2012-09-16,11.75,12.193583554751527,1.0
2012-09-17,11.79,12.559036482378847,1.0
2012-09-18,12.07,13.44547260254657,1.0
2012-09-19,12.32,14.50415679922364,1.0
2012-09-20,12.28,14.784773363692382,1.0
2012-09-21,12.19,14.651053691065282,1.0
2012-09-22,11.97,13.853145530635418,1.0
2012-09-23,11.99,13.566114644977457,1.0
2012-09-24,11.9,13.176983895568693,1.0
2012-09-25,11.8,12.6885230570284,1.0
2012-09-26,12.2,13.706301680549092,1.0
2012-09-27,12.22,14.252845562039877,1.0
2012-09-28,12.15,14.267195690101808,1.0
2012-09-29,12.28,14.683768183257945,1.0
2012-09-30,12.22,14.695937743137137,1.0
2012-10-01,12.15,14.445353145932271,1.0
2012-10-02,12.48,15.322028098667374,1.0
2012-10-03,12.9,17.269166262059386,1.0
2012-10-04,12.57,16.848399905676786,1.0
2012-10-05,12.5,16.3800752502256,1.0
2012-10-06,12.39,15.719839566275926,1.0
2012-10-07,11.71,12.959191943350511,1.0
2012-10-08,11.61,11.378180645835537,1.0
2012-10-09,11.99,11.88744614467835,1.0
2012-10-10,12.24,13.082939664427226,1.0
2012-10-11,12.09,13.158614630629822,1.0
